seeker_id,name,skills,industry,education,location,experience_years,salary_expectation
f503bfd1-fba7-48fa-a438-e0505fe4fc1b,Paul Garcia,SQL|Cloud|Python,ICT,Diploma - Nelson Mandela Institute,Dodoma,3,6770178
ba992ec8-9649-4cbd-abe9-7c9fefe36000,Penny Salas,Route Planning|Patient Care|Tour Guiding|Hotel Management|Accounting|Event Planning,Tourism,PhD - University of Dar es Salaam,Dodoma,4,13037023
19c64f38-1181-442f-b5c3-451f3c33dcf1,Justin Anthony,Safety Compliance|Site Management|AutoCAD|Excel,Construction,Certificate - Muhimbili University,Zanzibar,13,14716565
50c5d34e-87d3-4c9d-a315-6131a7443ae9,Jasmine Shaw,Nursing|Electrical Engineering|Auditing|Maintenance|Civil Engineering|Grid Management,Energy,Bachelor - Muhimbili University,Morogoro,5,6014227
1cb857e5-159d-4b47-aa91-0af91637ba89,Chelsey Dyer,Special Needs|eLearning|Teaching|Curriculum Design|Event Planning,Education,Bachelor - Mzumbe University,Tanga,14,6475189
bf80e587-2d31-4269-ab9c-79efa340dbf1,Nathan James,Python|eLearning|SQL|Excel|Auditing|Financial Analysis,Finance,Master - University of Dar es Salaam,Moshi,13,11560101
5b9f71b6-3e29-424a-a80f-057ad86d31a0,William Larson,Special Needs|Public Health|Electrical Engineering|Teaching|Curriculum Design|Linux,Education,Certificate - University of Dodoma,Arusha,9,13086311
54202f6b-8db0-4da5-9873-685cdb26e470,Dr. Matthew Reynolds,Safety Compliance|Site Management|Hotel Management|Maintenance|Civil Engineering,Construction,Diploma - Nelson Mandela Institute,Kilimanjaro,8,4608129
42c1e1d8-92d1-443b-b3b5-96c2c597e604,Tabitha Mcclain,Patient Care|Irrigation|Agribusiness|Linux|Livestock,Agriculture,Diploma - St. Augustine University,Morogoro,5,17112577
641da185-712e-42e2-95ec-521d0e8f53ac,Michael Mejia,Tax|Route Planning|Safety Compliance|Excel|Financial Analysis|Django,Finance,Diploma - Muhimbili University,Dodoma,0,8032771
6d505019-58a8-4ed6-b354-7228fa99723c,Jason Kennedy,Electrical Engineering|Renewables|Maintenance,Energy,Bachelor - Ardhi University,Tanga,3,13997974
66282c19-57d2-4ee1-bc31-5f1642a41f1b,Gary Perez,Safety Compliance|Clinical Research|Linux|Civil Engineering|AutoCAD,Construction,Bachelor - Ardhi University,Zanzibar,5,5297516
3f63c044-c181-42bf-98d3-9de7f7d6b7dc,Helen Ryan,Nursing|Public Health|Lab Work|Flutter|Driving|Grid Management,Healthcare,Master - Sokoine University,Tanga,13,3061466
245b4bda-982e-415a-be26-c7088e46bb8a,John Torres,Nursing|Lab Work|Clinical Research|Financial Analysis|Fleet Management,Healthcare,Certificate - St. Augustine University,Moshi,9,15319202
fc48f45f-6e7c-468f-b74e-bd5a1a7828b2,Lori Curtis,Python|Electrical Engineering|Energy Auditing|Maintenance|Teaching|Livestock,Energy,Diploma - Mzumbe University,Mwanza,5,15788953
0d492523-4d47-46cf-b699-63b19cbbf6bc,Laura Walsh,Linux|Event Planning|Customer Service|Tour Guiding,Tourism,Bachelor - Mzumbe University,Mbeya,13,11500858
6c70b471-1af5-4a43-abb7-a222c0633a11,Jaime Riley,Lab Work|Energy Auditing|Renewables|Maintenance|Android,Energy,Master - University of Dodoma,Kilimanjaro,14,17641275
c3ab0d48-6d6c-40b7-a7d0-3ca005165ce0,Sharon Sims,Accounting|Financial Analysis|Excel,Finance,Certificate - Muhimbili University,Dodoma,1,6968413
3387ca02-6453-4d95-82b3-a2cb15bc468b,Alyssa Weaver,Networking|Tax|Special Needs|eLearning|Curriculum Design|Django,Education,Diploma - Muhimbili University,Mwanza,4,17352915
21e9b52c-988c-4569-9578-9f142b6ac45f,Mary Phillips,Electrical Engineering|Civil Engineering|Surveying|AutoCAD,Construction,Diploma - Nelson Mandela Institute,Tanga,10,13789255
3678a290-75b8-4c1d-94f3-bca773e5d84d,Heidi Myers,Electrical Engineering|Maintenance|Grid Management,Energy,Bachelor - Ardhi University,Zanzibar,8,14157714
554a1d4d-c6b2-4cec-a03a-0d6ab8174d1a,Courtney Roth,Irrigation|eLearning|SQL|Flutter|Linux,ICT,Diploma - St. Augustine University,Moshi,7,7496462
01b35fa8-1874-43a5-9426-496811a7c955,Stacey Hawkins,Surveying|Renewables|Maintenance|Grid Management|Android,Energy,Bachelor - University of Dodoma,Kilimanjaro,0,11976083
284953d7-e9be-4156-8fcf-39bd149bec2c,Nicholas Drake,Electrical Engineering|Renewables|Energy Auditing|Public Health,Energy,Certificate - Sokoine University,Mbeya,9,17017185
915a4aa1-6950-471a-8a16-9ca1fc989937,Sarah Howe,Site Management|Irrigation|Agribusiness|Event Planning|Livestock,Agriculture,PhD - Sokoine University,Mbeya,8,3293637
c20d1978-c69e-4219-9520-f61b7d074dae,Paige Hall,Safety Compliance|SQL|Civil Engineering|AutoCAD,Construction,Bachelor - University of Dodoma,Mwanza,9,10470761
56f5d870-9495-4915-99d2-3c0ddba156fd,Renee Lee,Safety Compliance|Site Management|Surveying,Construction,Diploma - Mzumbe University,Dar es Salaam,7,12018640
1181e869-f175-4d18-950a-333fdbdbac30,Lynn Perry,SQL|Linux|Android,ICT,Bachelor - Mzumbe University,Morogoro,11,6188410
43d0cb23-ae93-4b6c-832e-85360c2d0065,Jonathan Stanton,Networking|Python|Tour Guiding|Dispatch|Logistics|Fleet Management,Transport,Diploma - Mzumbe University,Moshi,7,12690982
507e1b1c-fcc0-41cf-bf72-5105a3b705f7,Jessica Moyer,Tax|Soil Science|Excel|Counseling|Auditing|Grid Management,Finance,Certificate - Sokoine University,Tanga,14,9571885
b8ff224e-e072-4a56-8007-37fb2b546d5f,Jose Chambers,Nursing|Special Needs|Tour Guiding|Python|Counseling|Curriculum Design,Education,Bachelor - University of Dar es Salaam,Mbeya,5,9719972
55592650-6d10-4493-a911-3274765239dc,Bryan Davis,Safety Compliance|Site Management|Surveying|Excel,Construction,Master - St. Augustine University,Zanzibar,7,11208107
5f1073ed-cdc2-475b-96d1-8c859dea0fae,Howard Morgan,Hotel Management|Livestock|Soil Science|Crop Science,Agriculture,Bachelor - University of Dar es Salaam,Mwanza,1,14864142
c32e479e-0718-4bc4-8cd4-98165a8b07bc,Jillian Beard,Irrigation|Soil Science|Event Planning|Livestock|Crop Science,Agriculture,Certificate - Ardhi University,Morogoro,0,15791302
78eab691-8170-4ca8-95fa-cf51a8e1c6a6,Ricardo Dunn,Tax|Route Planning|Accounting|Dispatch|Fleet Management,Transport,Certificate - University of Dodoma,Dar es Salaam,6,4711789
a13866e7-39dc-470f-b5a6-b169cc06e634,Brenda Green,eLearning|Special Needs|Django|Teaching,Education,Bachelor - Mzumbe University,Moshi,11,15591211
ce4fa248-8e52-46e8-84df-6496e65dbd03,John Allen,eLearning|Curriculum Design|Counseling,Education,Diploma - Nelson Mandela Institute,Dar es Salaam,0,16160478
459b08e9-2a8d-4d27-a9c0-b44f0330ac2e,Robert Stewart,Route Planning|Travel Planning|Customer Service|Dispatch|Logistics,Transport,Bachelor - Sokoine University,Dodoma,5,8448622
966b9efe-faf9-4afc-ae89-63ba0bf06b37,Brooke Adams,Electrical Engineering|Renewables|Energy Auditing|Event Planning,Energy,Certificate - Nelson Mandela Institute,Tanga,10,15912649
5108ac37-b379-4945-81d4-5e3c10d59dec,Rebecca Williams,Driving|Nursing|Logistics|Fleet Management,Transport,Bachelor - Sokoine University,Kilimanjaro,6,8791226
34582e64-2196-47e6-bfd8-05d4cdd4482c,James Cooper,Accounting|Energy Auditing|React|Excel|Counseling|Financial Analysis,Finance,Bachelor - St. Augustine University,Arusha,5,17573674
d2428b29-bacf-406b-a4e5-de7f0989c9a7,Bobby Gibson,Irrigation|eLearning|Civil Engineering|Livestock|Crop Science,Agriculture,Diploma - Sokoine University,Morogoro,9,8044800
c92c8c23-a966-4c55-b5f3-d47d22cdbf0a,Denise Schwartz,Tax|Flutter|Excel|Auditing|Cloud,Finance,Diploma - University of Dar es Salaam,Dar es Salaam,1,3382048
8a455f3b-d80b-4cae-b4d6-d0901dabd4d5,Holly Frazier,Public Health|Driving|Dispatch|Financial Analysis|Fleet Management,Transport,Diploma - Sokoine University,Mbeya,13,9195031
2654fae1-74d6-462e-922a-6dbd0ee162ba,Andrew Huffman,Soil Science|Excel|Driving|Agribusiness|Livestock,Agriculture,Diploma - University of Dodoma,Dar es Salaam,4,8245996
374f6303-6b30-4542-bf9c-021aab0647d4,Cynthia Khan,Livestock|Agribusiness|Crop Science,Agriculture,Certificate - University of Dar es Salaam,Zanzibar,14,5289965
29751339-66d5-44a4-840f-dc755220d1ed,Erika Hernandez,Irrigation|Soil Science|Renewables|Agribusiness|Counseling,Agriculture,Certificate - St. Augustine University,Mwanza,11,7709730
bb10a08f-a013-4f2a-b7ac-ac8105ad510b,Amanda Byrd,eLearning|Curriculum Design|Special Needs|Civil Engineering,Education,Certificate - University of Dodoma,Mwanza,12,15491164
0765ec19-333b-45b9-bc4a-379bfa9cf4b7,Stephanie Montgomery,Patient Care|Nursing|Public Health|Lab Work|Agribusiness,Healthcare,Diploma - Sokoine University,Tanga,9,13697252
7fda1132-3c6a-43ac-ad4d-fe9e92ddd8c3,Joshua Lamb,Tax|Auditing|Excel,Finance,Certificate - University of Dar es Salaam,Kilimanjaro,12,8758195
69f188bb-f66c-4c51-9f22-094050068801,Alyssa Hancock,Curriculum Design|Special Needs|Counseling|Android,Education,Bachelor - St. Augustine University,Mbeya,1,10187232
439b07dd-ecc7-4a23-ad65-d63f85e710db,Miguel Perez,SQL|Flutter|Python,ICT,Bachelor - University of Dar es Salaam,Mbeya,7,17799827
3833485a-b464-4878-a399-6c27588c9a7e,Cassie Miller,Clinical Research|Nursing|Travel Planning|Public Health,Healthcare,Diploma - Mzumbe University,Tanga,10,4172600
1742c760-3bf3-4ad2-be01-f53659153810,Heather Christian,Irrigation|Lab Work|Counseling|Agribusiness|Crop Science,Agriculture,Diploma - St. Augustine University,Dar es Salaam,14,11488822
12bf72ff-f2e3-40d1-856f-f0629ed2f358,Lucas Blackburn,Patient Care|Public Health|Lab Work|Teaching|Logistics|Grid Management,Healthcare,Diploma - Muhimbili University,Moshi,6,13582821
e125ad6c-d2b6-48f4-aa7e-709ac0b63c4b,Grant Brown,Site Management|Python|eLearning|Driving|Logistics|Fleet Management,Transport,Certificate - St. Augustine University,Mwanza,11,14453984
5447c1fc-5d10-4d95-9056-d2ae739fa4ca,Douglas Chen,Site Management|Special Needs|Irrigation|eLearning|React|Counseling,Education,Certificate - University of Dar es Salaam,Arusha,12,6674405
52d2469a-f062-4ec0-ac91-f2871358b4ba,Christine Powell,Electrical Engineering|Energy Auditing|Grid Management|Excel,Energy,Diploma - Ardhi University,Dodoma,8,15127774
d05f1a32-2173-49ea-b6ca-38d82687eae9,Maria Baird,Event Planning|Customer Service|Tour Guiding,Tourism,Certificate - Muhimbili University,Arusha,9,12920270
db41ab3b-73ad-4adb-90fe-8e6ae210aa93,Chloe Martinez,Grid Management|Energy Auditing|Maintenance,Energy,Diploma - Mzumbe University,Dodoma,15,14388513
41362fcc-7e34-4271-a0ae-7b8df83bbac1,Elizabeth Khan,Networking|SQL|Python|Crop Science,ICT,Bachelor - Mzumbe University,Morogoro,2,6887456
5fffed76-e8ee-4dfb-bba2-0f74293e92f3,Aaron Coffey,Special Needs|Energy Auditing|Surveying|Renewables|Maintenance|Grid Management,Energy,Bachelor - Sokoine University,Mbeya,9,7022717
d7a38688-260d-4742-82a2-c7e4a0c2e0e9,Brandy Fox,Linux|React|Python,ICT,Diploma - Muhimbili University,Arusha,1,6308144
e7c32636-7600-4adf-947e-2d8d48dddcdd,Roy Huff,Soil Science|Clinical Research|Agribusiness|Civil Engineering|Livestock,Agriculture,Diploma - Mzumbe University,Mwanza,2,3858655
37434857-fa2e-481f-9289-baf0451f5e4b,Angel Hoover,Tax|Nursing|SQL|Auditing|Financial Analysis,Finance,Diploma - St. Augustine University,Dodoma,0,17707003
47ed6af9-2151-47ce-bed4-89343e01e5e9,Joseph Glass,Driving|Auditing|Fleet Management|Dispatch,Transport,Master - St. Augustine University,Moshi,14,10676873
7bca440d-2264-487d-bdb6-8afc4d46a958,John Owens,Python|Hotel Management|Customer Service|Soil Science|Event Planning,Tourism,Bachelor - Ardhi University,Mwanza,4,10387715
fc3861b1-a51e-4752-913e-d605c629a569,Thomas Sosa,Patient Care|Nursing|Public Health|Excel|Django|Fleet Management,Healthcare,PhD - Sokoine University,Dodoma,6,14327724
454e4b9c-ed2b-43cd-8fcd-e88b6d918d0e,Robert Allen,Agribusiness|Soil Science|Crop Science,Agriculture,Bachelor - Sokoine University,Mwanza,11,11744207
2f77db6c-fa41-44a2-b796-f496a670d072,Jacob Vargas,Site Management|Surveying|React|Energy Auditing|Civil Engineering,Construction,Certificate - Ardhi University,Tanga,2,5799423
afc596c3-e3f3-4ca9-9e95-ed068a8560e3,Cody Goodman,Networking|Route Planning|SQL|Dispatch|Logistics|AutoCAD,Transport,Bachelor - Ardhi University,Moshi,2,6575574
8f1662ab-36bb-4506-8062-877064c77afc,Ian Sutton,Site Management|Special Needs|eLearning|Counseling|Curriculum Design,Education,Bachelor - University of Dar es Salaam,Arusha,3,4826458
f1c37e99-263e-43ec-952c-a0e5102a05aa,Brenda Gray,Special Needs|Python|Irrigation|Soil Science|Livestock,Agriculture,Bachelor - University of Dar es Salaam,Morogoro,7,4715184
522272f0-2692-4bc4-9feb-84916d3768d0,Gregory Gonzalez,Lab Work|Excel|Counseling|Teaching|Curriculum Design|Fleet Management,Education,Diploma - St. Augustine University,Kilimanjaro,12,7074326
6411ebc9-53b8-4582-9fc7-51c995b572e8,Jamie Walters,Safety Compliance|Special Needs|Auditing|Counseling|Teaching|Civil Engineering,Education,Diploma - Sokoine University,Tanga,10,12116575
c5b7f186-3411-4d9d-8b1a-9bee4745eaac,Diana Richmond,Nursing|Patient Care|Public Health|Lab Work|Agribusiness|Android,Healthcare,Bachelor - Mzumbe University,Dodoma,0,11139150
cb62ddd0-bd80-40e0-9d5c-fcf1bf7f4a26,Tammy Becker,Tax|Accounting|Excel,Finance,Bachelor - Ardhi University,Dodoma,13,13898407
8b4f33fc-8093-4cd1-889d-8b28f2988505,Christine Andrews,Special Needs|eLearning|Surveying|Energy Auditing|Counseling|Curriculum Design,Education,Diploma - Sokoine University,Dar es Salaam,11,12927131
598d1138-e666-47a2-92a8-7c3b8a5aecbe,Kristin Leblanc,Site Management|Clinical Research|Curriculum Design|Civil Engineering|AutoCAD,Construction,Certificate - University of Dodoma,Tanga,3,11829604
5089d131-a3e8-481c-b508-ed59efa9fc10,Andrew Morris,Energy Auditing|Site Management|Surveying|Civil Engineering,Construction,Bachelor - Nelson Mandela Institute,Zanzibar,4,9033409
2c4e786f-8ca2-4b8a-a563-9f0f58a600b5,Robin Guerrero,Route Planning|Logistics|Fleet Management,Transport,Bachelor - St. Augustine University,Tanga,7,14619530
e6e2341e-675c-49b9-b4a6-ff733cd5f892,Kelly Webb,Special Needs|eLearning|Soil Science|Curriculum Design|Livestock,Education,Master - St. Augustine University,Dodoma,6,15273074
9d288578-9908-4253-bd7f-238a957c5905,Angela Johnson,Accounting|Excel|Financial Analysis|Cloud|Crop Science,Finance,Certificate - University of Dodoma,Dodoma,9,7935604
95c368df-32ce-4c4e-b1e5-45c470732f9f,Robert Ryan,Flutter|Maintenance|Linux|Cloud|Event Planning|Crop Science,ICT,Bachelor - University of Dodoma,Arusha,9,13229621
03eaf3e5-db64-464a-bdd9-c5bdce6d23ac,Dawn Browning,Safety Compliance|Site Management|Hotel Management|Renewables|Civil Engineering,Construction,Bachelor - Ardhi University,Tanga,14,9845995
68575653-2c08-4e15-9fc8-11a5dc8ef000,Cindy Taylor,Renewables|Energy Auditing|Grid Management,Energy,Bachelor - University of Dodoma,Morogoro,13,14687861
9d8f7639-8532-4310-9ef2-4984793caa42,Sonya Shaffer,Electrical Engineering|Maintenance|Grid Management,Energy,Certificate - Muhimbili University,Mwanza,2,17047742
39a454f4-8c56-42ac-b464-3254811307e4,Crystal Jenkins,eLearning|Flutter|Driving|Counseling|Teaching,Education,PhD - Ardhi University,Arusha,1,10310411
0e338cfd-17da-4576-8b10-cf433afb5dd2,Kristen Walker,Safety Compliance|Patient Care|Site Management|Python|Curriculum Design|Civil Engineering,Construction,Diploma - Muhimbili University,Zanzibar,9,4428133
6d064b9e-9906-4fa9-90f5-34d5a2cf6372,Xavier Soto,Safety Compliance|Civil Engineering|AutoCAD,Construction,Bachelor - University of Dar es Salaam,Arusha,10,13045040
05545b0a-ffae-48fb-8cb5-530af8eba41e,Paul Cain,Hotel Management|Soil Science|Irrigation|Crop Science,Agriculture,Bachelor - Muhimbili University,Moshi,2,3407080
8ccced6d-3502-4523-92ed-7f4ba4c82bfd,James Hill,Networking|Route Planning|Energy Auditing|Renewables|AutoCAD|Grid Management,Energy,Certificate - University of Dar es Salaam,Dar es Salaam,14,12169793
346628e2-02fa-4b4f-9dd3-b936fb7f3252,Gregory Johnson,Safety Compliance|Accounting|Site Management|Surveying,Construction,Diploma - Ardhi University,Tanga,15,16415060
243f08b9-1b16-4ff0-a80f-e4d53e35df64,Bryan Lewis,Nursing|Travel Planning|Tour Guiding|Excel|Civil Engineering|Event Planning,Tourism,Bachelor - University of Dar es Salaam,Arusha,6,12649174
aa398b1d-29a2-46ab-98c0-42536d420ed2,Kelly Reese,eLearning|Curriculum Design|Special Needs,Education,Bachelor - Ardhi University,Arusha,7,14495568
aa03e81a-d083-4df8-a418-c3d123c397d1,James Mclean,Safety Compliance|Site Management|Energy Auditing|Cloud|AutoCAD|Livestock,Construction,Diploma - Muhimbili University,Kilimanjaro,9,8725830
a80e8fbc-83de-4ff9-a3d7-286de31f8621,Sandra Ortiz,Surveying|Civil Engineering|AutoCAD,Construction,Bachelor - Muhimbili University,Dar es Salaam,11,11331766
0be28aba-8167-468e-a537-582feb9141ac,Jessica Richard,Patient Care|Nursing|Public Health,Healthcare,Diploma - Muhimbili University,Arusha,12,16589353
f5dc5cf3-f9a9-442a-9bed-fecbceac7668,Austin Vaughn,Networking|Cloud|React,ICT,Certificate - Nelson Mandela Institute,Mwanza,12,14671105
f93dcb81-bc65-473a-81da-bf544c096e5b,Eric Burgess,Civil Engineering|Soil Science|Irrigation|Crop Science,Agriculture,Diploma - Ardhi University,Mwanza,3,13994900
85c5cd6e-2213-4cb5-8ff9-083b520f806e,Alexis Pope DVM,eLearning|Curriculum Design|Teaching,Education,Bachelor - Sokoine University,Arusha,4,16023396
200d1dff-ab9c-493e-ae69-ee3c523c2056,Pamela Harrington,Tour Guiding|Agribusiness|Irrigation|Crop Science,Agriculture,Bachelor - Muhimbili University,Morogoro,10,12367199
9827056a-c330-48a3-b010-d956c9114f12,Joshua Johns,Livestock|Irrigation|Crop Science,Agriculture,Diploma - University of Dar es Salaam,Arusha,4,17224317
89508130-cc36-426f-810f-6de9d90d95d7,Laurie Golden,Flutter|Customer Service|Financial Analysis|Cloud|Django|Crop Science,ICT,Diploma - St. Augustine University,Morogoro,4,10576278
416878a8-939d-4699-827f-2d5c9c31080c,Nicholas Smith,Patient Care|Electrical Engineering|Agribusiness|Livestock|Crop Science,Agriculture,Bachelor - Nelson Mandela Institute,Zanzibar,6,11777692
79608253-de10-4f37-bc75-d89bd179b38d,David Powers,Dispatch|Route Planning|Fleet Management,Transport,Bachelor - University of Dar es Salaam,Mwanza,13,14894759
a92a8f6c-b6f8-4eb9-9fae-21361ee8cf07,Gregory Velazquez,Civil Engineering|Surveying|AutoCAD,Construction,Bachelor - University of Dodoma,Dar es Salaam,0,4068540
372c1604-1bd1-4530-aa48-8c6010b396c7,Marcus Green,SQL|Event Planning|Customer Service|Tour Guiding,Tourism,Bachelor - University of Dar es Salaam,Zanzibar,6,7301717
8b683807-f09d-4896-9e91-de3d621a3781,Sherry Powell,Driving|Dispatch|Agribusiness|Financial Analysis|Fleet Management,Transport,Certificate - Nelson Mandela Institute,Tanga,4,17620910
259ab0b2-b065-418a-b830-01f309a2adcf,Joshua Williams,Hotel Management|Surveying|Excel|Auditing|Financial Analysis|Curriculum Design,Finance,Diploma - University of Dodoma,Moshi,8,13332182
8f0db7bc-455b-437d-ac4a-0753cb0bec83,Marcus Clark,SQL|Dispatch|Financial Analysis|Logistics|Fleet Management,Transport,Bachelor - Ardhi University,Kilimanjaro,4,11949797
0075d2e2-0e57-4bed-8059-9132d796814f,Amber Martinez,Dispatch|Logistics|Fleet Management|Irrigation,Transport,PhD - St. Augustine University,Kilimanjaro,15,7435487
785afc42-9d3e-44a9-aa51-20084db06006,Jodi Wilson,Agribusiness|Soil Science|Irrigation,Agriculture,Bachelor - University of Dar es Salaam,Mwanza,4,12311887
e8ee919c-f580-4ac5-af8d-d5371aae9e7d,Christopher Wright,eLearning|Curriculum Design|Teaching,Education,Bachelor - Muhimbili University,Mwanza,1,16268837
eda27973-913c-4f39-87a8-131d23698143,Latoya Wilson,Site Management|Civil Engineering|AutoCAD|Teaching,Construction,Certificate - Nelson Mandela Institute,Dar es Salaam,13,13480348
ae496f34-bb06-4625-b3a8-52e7664f7652,Brittany Rodriguez,Tour Guiding|Irrigation|Electrical Engineering|Customer Service|Counseling|Event Planning,Tourism,Diploma - St. Augustine University,Arusha,10,17113706
67467be6-be24-4912-8ded-8b01706b82e9,Emma Simon,Irrigation|Accounting|Soil Science|Dispatch|Curriculum Design|Livestock,Agriculture,Bachelor - University of Dar es Salaam,Kilimanjaro,4,3029171
58389c35-1f83-457c-90ac-5a942f15351f,Julie Ramos,eLearning|Accounting|Excel|Renewables|Financial Analysis|Logistics,Finance,Bachelor - Muhimbili University,Arusha,6,11824237
355b91f1-a528-44aa-9608-ded327ac6e92,Jill Long,Special Needs|React|Maintenance|Teaching|Curriculum Design,Education,Certificate - St. Augustine University,Dar es Salaam,1,17159530
c71d8a02-4cde-4373-b454-a741d8f77b41,Lisa Higgins,Agribusiness|Electrical Engineering|Soil Science|Crop Science,Agriculture,Bachelor - University of Dar es Salaam,Mwanza,2,17493833
fa6b0c1c-cce0-4334-8dc7-8070f39e1a3f,Andrea Hernandez,Safety Compliance|Civil Engineering|AutoCAD|Customer Service,Construction,Bachelor - Sokoine University,Mwanza,15,5364733
d2253c70-41ae-4917-9f6e-8cd37c01b6f4,Timothy Mason,Dispatch|Driving|Fleet Management|Hotel Management,Transport,Bachelor - University of Dodoma,Zanzibar,0,12044310
2304cb99-fb84-43e6-aec1-deab48c3e119,John Eaton,Renewables|Energy Auditing|Maintenance,Energy,Bachelor - St. Augustine University,Arusha,3,10208864
865efb7e-c7f7-45e1-82bd-d59064a6361f,Jessica Mejia,Maintenance|Livestock|Agribusiness|Irrigation,Agriculture,Bachelor - Nelson Mandela Institute,Tanga,3,3629146
649877c7-7317-4e6a-9d86-ba434ee47728,Jonathan Thompson,Driving|Logistics|Dispatch,Transport,Certificate - University of Dar es Salaam,Morogoro,15,15682404
e7f74613-79f0-42b3-9e41-6c113c3d792c,Luke Brooks,SQL|Travel Planning|Event Planning|Hotel Management,Tourism,Diploma - Nelson Mandela Institute,Arusha,13,10806486
4e06a94d-c6dd-4486-9763-ebfe512fb895,Madison Hubbard,Route Planning|Travel Planning|Tour Guiding|Hotel Management|Cloud,Tourism,Diploma - St. Augustine University,Kilimanjaro,10,4329412
a47674fc-80e1-4148-ae91-ddd3c2fb82bf,Heather Dixon,Site Management|Special Needs|Tour Guiding|Surveying|Dispatch|AutoCAD,Construction,PhD - Sokoine University,Mbeya,13,4272606
43dc81d0-a885-49ce-bd72-f40b23d41a22,James Noble,Patient Care|Public Health|Lab Work|Teaching|Fleet Management,Healthcare,Bachelor - University of Dar es Salaam,Dar es Salaam,7,5066311
cf0a7182-140e-4c95-a242-083991587ef8,Nancy Johnston,Dispatch|Route Planning|Fleet Management|Crop Science,Transport,Certificate - University of Dodoma,Tanga,10,3158404
0a925d44-7eeb-40b3-a24e-3660d6de59e6,Grace James,Patient Care|Nursing|Python|eLearning|Lab Work|Clinical Research,Healthcare,Master - Muhimbili University,Mwanza,11,5177141
528fc90b-522a-4709-b4df-54d7caad8dfe,Christopher Miller,Agribusiness|Irrigation|Crop Science,Agriculture,Master - University of Dodoma,Dar es Salaam,4,13869418
aaf91958-a448-4f5b-97d6-12d4b14dd4e5,Katherine Mcdonald,Nursing|Travel Planning|Renewables|Maintenance|Teaching|Grid Management,Energy,PhD - Ardhi University,Tanga,9,3406113
9eb62d98-b618-4c5f-8e0e-3cd541d4a3e0,Brandon Wood,Networking|Route Planning|Tour Guiding|Dispatch|Logistics,Transport,Certificate - Mzumbe University,Moshi,0,11319121
485e7ab7-b1c7-44eb-9ad9-ff214eaa75b0,Shannon Brown,Safety Compliance|Nursing|Irrigation|Agribusiness|Livestock|Crop Science,Agriculture,PhD - Nelson Mandela Institute,Moshi,11,12823942
22069305-466f-4a47-af48-29285a37570b,Stephanie Green,Travel Planning|Event Planning|Tour Guiding,Tourism,Certificate - Mzumbe University,Moshi,14,11178604
224e1d60-3f6b-49a9-9f5a-367c21f73f05,Steven Jones,Route Planning|Energy Auditing|Driving|Dispatch|Logistics|Android,Transport,Diploma - University of Dodoma,Dar es Salaam,12,4873083
9a1156fd-4628-4cfa-b990-73f786aebbcc,Scott Larson,Tax|Flutter|Auditing|Financial Analysis|Civil Engineering,Finance,Bachelor - University of Dar es Salaam,Arusha,1,16449668
d178eba0-bf15-4a7f-9f5a-d2e05d45d2c9,Bryan Davis,Tax|Financial Analysis|Excel|Public Health,Finance,Diploma - Muhimbili University,Dodoma,5,10183912
72d9f3f6-14a9-46d0-b717-f126a1ea61b4,April Ward,Cloud|Customer Service|Tour Guiding|Hotel Management,Tourism,Diploma - Nelson Mandela Institute,Moshi,10,11731927
6a57f25a-00da-4598-8eff-3a8537450343,Jack Rojas,Patient Care|eLearning|Accounting|Counseling|Teaching|Curriculum Design,Education,Bachelor - St. Augustine University,Zanzibar,3,16807401
7b9d49cb-78c2-435d-a162-53bc7b99c97b,Charles Morales,Driving|Logistics|Fleet Management,Transport,Bachelor - St. Augustine University,Mbeya,14,11169889
1cb932f5-01fd-457c-8574-7b93d5b80b4d,John Roberts,Tax|Financial Analysis|eLearning|Auditing,Finance,Master - University of Dar es Salaam,Dar es Salaam,6,12347131
c29ed3d0-71b5-4d53-81a1-d5ab3ff42248,David Edwards,Safety Compliance|Nursing|Patient Care|Special Needs|Counseling|Teaching,Education,Diploma - University of Dar es Salaam,Mwanza,4,17104715
d13923fc-679b-4351-a4ed-1c123399d069,Rhonda Burke,Nursing|Lab Work|Irrigation|Public Health,Healthcare,Bachelor - Nelson Mandela Institute,Zanzibar,7,11824330
528f916f-3e8e-492a-83c2-cb4803cc7208,Jeffrey Pace,Networking|Energy Auditing|Renewables|Maintenance|Financial Analysis,Energy,Diploma - Nelson Mandela Institute,Arusha,9,5561941
64f00975-6260-49a1-96d4-aa525c758cc1,David Martinez,Patient Care|Irrigation|Public Health|Lab Work|Crop Science,Healthcare,Diploma - Sokoine University,Mwanza,13,16392786
08ba6ea6-0702-40bc-a227-527e77489209,Barbara Anderson,Python|Irrigation|Lab Work|Soil Science|Crop Science,Agriculture,Bachelor - Sokoine University,Mbeya,6,9778626
9b2bda5c-e17f-446d-9e29-d8a8c532a4dd,Gregory Manning,Safety Compliance|Route Planning|Surveying|Dispatch|Financial Analysis|Fleet Management,Transport,Master - Mzumbe University,Arusha,12,5309210
fe9e9044-60bd-42f9-880f-fa6a6e2b7dfd,Ashley Parrish,Public Health|Energy Auditing|Soil Science|Excel|Agribusiness|Livestock,Agriculture,Master - Ardhi University,Dodoma,8,5080158
